Rank;Tier;Username;Join Date;Gold Medals;Silver Medals;Bronze Medals;Points
2835;master;Ilya Dobrynin;2017;1;3;0;2869
2836;expert;JM100;2019;0;1;2;2866
2837;expert;Sumukh Aithal;2019;0;1;1;2860
2838;expert;Occccn;2019;0;0;2;2857
2839;expert;Chien-Hsiang Hung;2021;0;1;1;2857
2840;expert;Rishabh Agrahari;2017;0;2;2;2856
2841;expert;Gin04kg;2017;0;1;1;2856
2842;expert;Yineng Xiong;2017;0;2;0;2853
2843;expert;Christian Holland;2019;0;2;0;2851
2844;expert;hao yuan;2018;1;0;1;2849
2845;expert;Bibek;2018;0;1;4;2847
2846;master;tosh;2016;1;5;6;2841
2847;expert;wacax;2012;0;0;2;2837
2848;expert;Yuanyu Cho;2020;0;0;3;2835
2849;expert;Xavier;2017;0;1;1;2834
2850;master;Artur Fattakhov (MIPT DIHT);2017;1;4;3;2832
2851;expert;AtomicSamurai;2018;1;0;1;2831
2852;expert;bilogo;2021;0;2;1;2829
2853;expert;AGEAGE;2021;0;2;1;2829
2854;expert;Iurii Uspangaliev;2019;0;2;1;2828
2855;expert;Fan Leilong;2021;0;2;0;2828
2856;expert;Heng;2021;0;2;0;2828
2857;expert;Yanlong Zang;2021;0;0;2;2827
2858;expert;siguo;2020;0;2;0;2825
2859;expert;daming_ah;2021;0;2;0;2824
2860;expert;Lindgren;2021;0;2;0;2824
2861;expert;Zach Bradshaw;2015;0;0;2;2822
2862;expert;Ray Liu;2020;0;1;1;2822
2863;expert;Manikanth Reddy;2020;0;2;0;2820
2864;master;circlecircle;2017;4;1;0;2819
2865;expert;Heorhii Kantsedal;2018;0;0;2;2818
2866;master;Nikita Vinokurov;2016;1;2;1;2814
2867;expert;qllolollp;2019;0;3;0;2814
2868;expert;amaia;2013;0;5;7;2813
2869;expert;ForeverDream;2011;1;0;1;2812
2870;expert;Balaji Selvaraj;2017;0;0;2;2812
2871;master;Louis Yang;2017;1;5;1;2806
2872;expert;Rishubh Khurana;2020;0;3;0;2806
2873;expert;Henrik;2018;0;0;2;2805
2874;expert;micheal_kim;2016;0;4;0;2804
2875;expert;kintaro1;2021;0;2;0;2800
2876;master;Tim Joseph;2017;2;1;1;2799
2877;expert;??;2020;0;1;1;2799
2878;master;Shujian Liu;2016;1;5;9;2795
2879;expert;Vol1801;2018;1;1;1;2795
2880;expert;Moeen Bagheri;2018;0;2;0;2793
2881;expert;cy4ego;2021;0;0;2;2792
2882;expert;Ares;2021;0;2;0;2791
2883;expert;naknak;2017;0;2;3;2788
2884;expert;Haw Keat;2021;0;1;1;2788
2885;expert;Ricky;2019;1;0;2;2787
2886;expert;griffinqin;2021;0;1;2;2787
2887;expert;PAB97;2018;0;3;1;2786
2888;expert;Raiii;2019;0;1;3;2786
2889;expert;Yuko Ishizaki;2018;0;3;3;2785
2890;expert;Yui Kasuga;2019;0;6;1;2785
2891;expert;Ilham Firdausi Putra;2018;0;2;4;2784
2892;master;Zhuang Jia;2018;1;3;0;2784
2893;expert;Hengw Dai;2021;0;1;1;2784
2894;expert;Dhananjay Raut;2019;0;2;1;2783
2895;expert;tkato;2017;1;1;0;2781
2896;expert;Björn;2016;0;0;2;2779
2897;expert;Eric A. Scuccimarra;2018;0;1;2;2779
2898;expert;Rafa? Po?wiata;2018;0;2;1;2777
2899;expert;zephyr666666;2021;0;1;1;2775
2900;expert;Gleb Levitskiy;2018;0;2;0;2773
2901;expert;Linye Li;2020;0;0;2;2772
2902;expert;Pablo Talavante;2018;0;2;1;2771
2903;expert;Murat Korkmaz;2018;0;2;2;2771
2904;expert;Ruslan Khalitov;2017;0;1;3;2769
2905;expert;Thong Pham;2018;0;2;0;2769
2906;expert;Rohit Agarwal;2017;0;2;1;2767
2907;master;er9213;2017;1;4;1;2765
2908;expert;Tyler Yang;2018;0;0;2;2765
2909;master;Devin Anzelmo;2014;2;0;3;2763
2910;expert;Akhat Rakishev;2020;0;2;0;2763
2911;expert;space_time_zkx;2021;0;0;2;2763
2912;master;hadxu;2016;2;3;0;2762
2913;expert;Dohee Jung;2018;0;0;3;2761
2914;expert;LijunZhang;2016;0;3;3;2760
2915;expert;Wenrui Kong;2017;0;3;1;2760
2916;expert;hoge;2019;0;2;0;2760
2917;expert;Hai Pham;2017;0;3;3;2759
2918;expert;Emir KOÇAK;2020;0;1;2;2758
2919;master;JohnJayChou;2018;1;2;3;2754
2920;expert;hahaha;2018;0;2;3;2753
2921;expert;Yan;2020;1;1;0;2748
2922;expert;Sergey Genza;2019;0;1;3;2747
2923;expert;Deepak Singh Rawat;2015;0;1;7;2746
2924;master;kevin;2018;1;4;0;2746
2925;expert;barcarum;2021;0;0;2;2745
2926;expert;ouasrui;2021;0;1;1;2742
2927;expert;ihar;2011;0;2;2;2741
2928;expert;ds;2020;0;1;3;2741
2929;expert;xungeer29;2019;0;1;2;2740
2930;expert;aim;2019;0;0;2;2738
2931;expert;Shubhinder;2015;0;2;7;2736
2932;master;Sergey Mushinskiy;2014;3;0;1;2735
2933;expert;karunru;2017;0;0;3;2735
2934;expert;Sirius Chen;2018;1;0;1;2732
2935;expert;JamesYuan;2016;0;1;1;2729
2936;expert;David Alami;2019;0;1;2;2728
2937;expert;Alexey Shy;2021;0;1;1;2728
2938;expert;yantaogu;2021;0;1;1;2728
2939;expert;Chenheng Xu;2021;0;2;0;2725
2940;expert;??;2019;0;2;0;2724
2941;expert;Ryu Tomita;2017;0;2;1;2723
2942;expert;voilin;2016;0;4;2;2722
2943;expert;Kuante;2021;0;0;2;2722
2944;expert;khursani;2018;0;1;1;2721
2945;expert;ddmm;2019;0;1;1;2720
2946;expert;IamI;2021;0;1;1;2719
2947;master;Subssss;2018;1;2;0;2717
2948;expert;stevezhengshiqi;2021;0;2;1;2717
2949;expert;Respect;2019;0;0;2;2714
2950;expert;Epsilon;2020;0;1;3;2709
2951;expert;Vishal;2015;0;0;2;2706
2952;master;Jerome Vallet;2017;1;2;3;2706
2953;expert;seele;2019;0;1;1;2705
2954;expert;Carlos Bort;2014;0;2;1;2703
2955;expert;suk1yak1;2019;0;1;2;2703
2956;expert;Cato;2019;0;2;1;2701
2957;expert;Bucky Cheng;2020;0;0;2;2701
2958;expert;Patrik Mesec;2021;0;0;2;2698
2959;expert;Brian Lee;2017;0;3;3;2696
2960;expert;abdelatif;2018;0;0;2;2695
2961;expert;lisa;2021;0;2;0;2694
2962;master;Marcin P?kalski;2011;1;3;7;2692
2963;expert;Amos Tong;2021;0;2;1;2688
2964;expert;nrcjea001;2016;0;2;0;2687
2965;expert;Sanzhar Amirzhan;2018;0;3;5;2685
2966;expert;Hugo Lerogeron;2018;0;2;1;2684
2967;expert;YoungLamb;2017;0;4;1;2683
2968;expert;Crawler;2019;0;2;0;2682
2969;expert;bingyuan0chen;2021;0;2;0;2681
2970;master;wenchao;2016;2;4;0;2679
2971;expert;Danting Zeng;2021;0;1;1;2679
2972;expert;i-aki.y;2015;0;2;2;2677
2973;expert;"dsh -;";2015;0;0;2;2675
2974;master;Humberto Brandão, Ph.D.;2016;1;4;4;2674
2975;expert;nekoder;2018;0;4;0;2670
2976;expert;Sylas;2015;0;0;2;2669
2977;expert;Jerry;2018;1;0;1;2669
2978;expert;Lex Toumbourou;2012;0;6;1;2668
2979;master;Felix Yu;2016;2;5;0;2668
2980;expert;oulaoula;2019;0;1;1;2665
2981;expert;feust;2016;0;2;1;2664
2982;master;wh1te;2017;3;3;1;2663
2983;expert;l fx_cmp;2020;0;1;1;2663
2984;expert;Vu Minh Quan;2019;0;1;1;2661
2985;expert;yyqing;2017;0;2;6;2658
2986;expert;dandan33;2020;0;2;2;2658
2987;expert;noeasywayout;2020;0;1;1;2653
2988;master;Kazuhiro;2019;1;4;0;2652
2989;master;wilan;2014;1;6;4;2651
2990;expert;Stanislav Chistyakov;2016;0;4;3;2651
2991;expert;Kulaphong J.;2018;0;2;0;2651
2992;expert;Nelson Hong Ming Tseng;2017;0;1;2;2650
2993;expert;Yuting Zhou, Cindy;2021;0;2;0;2649
2994;expert;belkasanek;2018;0;4;1;2645
2995;expert;Kranthi Kumar;2018;0;0;2;2642
2996;expert;Cozy Doomer;2019;0;2;1;2640
2997;expert;statsinthewild;2011;0;2;0;2638
2998;expert;Terpil Yevhen;2013;0;4;1;2638
2999;master;AbdulWahab Kabani;2014;2;3;3;2638
3000;expert;maimang;2020;0;2;1;2638
3001;expert;Alexey Kachalov;2018;0;1;1;2634
3002;expert;Martin Chobanyan;2018;0;2;0;2632
3003;expert;Kassem;2019;0;1;1;2632
3004;expert;Yizhi;2016;0;3;5;2631
3005;expert;arvis;2018;0;3;0;2631
3006;expert;vion;2019;0;1;1;2630
3007;expert;Miguel Blanco Marcos;2020;0;2;1;2629
3008;master;Willie Liao;2012;1;16;13;2627
3009;expert;SoHai;2017;0;2;1;2625
3010;expert;SchenbergZ;2019;0;2;1;2624
3011;expert;SeongwookLee;2021;0;0;2;2622
3012;expert;ziron;2015;0;2;6;2618
3013;expert;Shizhan Liu;2021;0;1;1;2618
3014;expert;YINGYING OU;2021;0;1;1;2618
3015;expert;Yicheng Shen;2021;0;1;1;2618
3016;expert;Xiangxi Wang;2021;0;1;1;2618
3017;expert;Xuefan Gao;2021;0;1;1;2618
3018;expert;H. Shaath;2013;0;1;2;2615
3019;expert;fses91;2017;0;1;3;2615
3020;master;Dmitry Pranchuk;2017;1;2;3;2608
3021;expert;T.Yoshii;2018;0;6;0;2607
3022;master;Jun Xie;2017;2;3;1;2600
3023;expert;???;2018;1;0;1;2599
3024;expert;Kenji Kondo;2013;0;2;0;2598
3025;expert;Hugo Tong;2018;0;2;0;2598
3026;expert;winards;2020;0;2;1;2598
3027;expert;Matrix;2020;0;2;0;2597
3028;expert;mashrimp;2020;0;2;0;2597
3029;expert;aizaki40;2020;0;2;0;2597
3030;expert;Yingge WAN;2017;1;1;0;2595
3031;expert;Akutagawa;2019;0;1;2;2595
3032;expert;Qingyuan Wang;2020;0;1;3;2595
3033;expert;RUIZHE FAN;2021;0;1;1;2594
3034;expert;wirer;2021;0;2;1;2594
3035;expert;SafeAndSound;2021;0;1;1;2594
3036;expert;Ivan Razumov;2019;0;1;1;2592
3037;expert;ysaz;2015;0;2;7;2589
3038;expert;agis;2018;1;0;1;2588
3039;expert;AlTer;2018;0;3;0;2587
3040;expert;Yih-Dar SHIEH;2018;0;2;1;2586
3041;master;Youliang Yu;2016;1;4;1;2585
3042;grandmaster;woshialex;2011;7;9;8;2582
3043;expert;TianyuZhu;2017;0;3;0;2580
3044;expert;Kirill Balakhonov;2018;0;3;2;2579
3045;expert;Yuki Yaguchi;2020;0;1;1;2576
3046;master;Richard Walsh;2013;1;2;2;2573
3047;expert;EngJon;2017;1;1;0;2573
3048;master;Joe Eddy;2016;2;3;0;2571
3049;expert;JonyJ;2020;1;0;3;2569
3050;expert;Serhii Hrynko;2019;0;2;1;2567
3051;expert;Vladislav Tretyak;2017;0;0;4;2566
3052;expert;jugg;2018;0;2;1;2566
3053;expert;Arthur Emirov;2019;0;0;2;2566
3054;master;anttip;2012;4;7;2;2563
3055;expert;HAL;2016;0;1;5;2562
3056;expert;sdd456;2021;0;2;0;2561
3057;expert;Daryl;2017;0;2;3;2560
3058;expert;Ryosuke Shiroshita;2020;0;2;1;2560
3059;master;Vasily Ryazanov;2014;1;2;0;2558
3060;expert;Winniy;2021;0;1;1;2557
3061;expert;HuixiongYi;2019;1;0;1;2556
3062;master;JKiriS;2015;1;2;1;2555
3063;expert;ARMADA;2018;0;0;2;2555
3064;expert;Haotian WuAbner;2020;0;1;1;2555
3065;expert;Sreevishnu Damodaran;2021;0;0;2;2555
3066;expert;ngyope;2018;1;1;1;2551
3067;expert;kagren;2016;0;1;4;2550
3068;expert;Raynard Jon;2017;0;1;2;2545
3069;expert;ohadlights;2018;0;4;2;2544
3070;expert;komsomolsk.ai;2019;0;0;3;2543
3071;expert;UCHIKOSHI;2019;0;0;2;2543
3072;expert;pip install kaggle;2016;0;5;3;2536
3073;expert;Richard;2016;0;2;4;2536
3074;expert;ouyimin19;2021;0;2;0;2536
3075;expert;Nilotpal Das;2015;0;2;3;2535
3076;expert;Seayeah;2019;0;2;0;2532
3077;expert;turtle;2017;0;0;2;2531
3078;expert;baobn;2019;0;2;0;2530
3079;expert;Vitalii Bozheniuk;2018;0;1;1;2528
3080;expert;HongyiZZ;2021;0;0;2;2528
3081;expert;Phil Marchenko;2018;0;2;1;2526
3082;master;Aleksei Tiulpin;2014;2;4;2;2525
3083;expert;Jason Huang;2016;0;1;2;2525
3084;expert;Belonogov;2016;0;1;2;2522
3085;expert;Do Phuc;2018;0;3;1;2522
3086;expert;ChristophXJ;2020;0;1;1;2521
3087;expert;MeeCreeps;2019;0;3;1;2519
3088;expert;Pham Thi Quynh;2020;0;1;1;2519
3089;expert;GengLuoLI;2021;0;0;2;2518
3090;expert;Nishant Singh;2018;0;2;0;2517
3091;expert;0DD1;2017;0;0;4;2515
3092;expert;monda;2019;0;1;1;2515
3093;expert;sotaromaejima;2020;0;1;1;2514
3094;expert;Keven;2016;0;5;2;2510
3095;expert;Zac Warren;2017;0;2;0;2510
3096;expert;None;2016;0;1;1;2509
3097;master;Kostas;2014;1;5;3;2505
3098;expert;k-kanada;2019;0;1;1;2505
3099;expert;Denis Muratov;2019;0;1;1;2503
3100;expert;Gao-Yang;2021;0;2;0;2502
3101;expert;Karan;2020;0;1;1;2501
3102;expert;Oniel Gracious;2018;0;1;1;2500
3103;expert;Moriya;2019;0;0;4;2500
3104;expert;Sasha Kuzmin;2020;0;1;1;2500
3105;expert;EvilGeniusSumail;2020;0;2;0;2499
3106;expert;Xiao_B;2019;0;2;0;2497
3107;expert;Damian;2011;0;0;2;2493
3108;expert;Daniil Barysevich;2018;0;2;5;2491
3109;expert;Shaorooon;2019;0;3;1;2487
3110;expert;Fares FOURATI;2018;0;0;2;2486
3111;expert;Allohvk;2020;0;0;3;2486
3112;expert;EdenN0;2018;0;1;1;2484
3113;expert;Konstantin Sobolev;2016;0;1;1;2483
3114;expert;Truoc Pham;2018;0;3;1;2482
3115;expert;Jing;2019;0;1;2;2481
3116;expert;Guixin Jiang;2020;1;0;3;2480
3117;expert;Renjie Chen1;2020;1;0;3;2480
3118;expert;Alvin.ai;2018;0;0;2;2478
3119;expert;zhangwei;2018;0;1;1;2477
3120;master;Yakolle Zhang;2017;1;4;0;2475
3121;expert;Robin Molen-Grigull;2018;0;2;0;2475
3122;expert;Bartek;2013;0;4;2;2473
3123;master;nyk510;2017;1;4;1;2473
3124;master;dingwoai;2016;2;1;1;2470
3125;expert;Maciej A. Czyzewski;2018;0;1;1;2470
3126;master;Nikolai Popov;2015;1;3;1;2469
3127;master;Antoine;2017;2;1;2;2469
3128;expert;arthurhchen;2021;0;2;0;2469
3129;expert;panda3734;2020;0;2;0;2467
3130;expert;????;2016;1;1;1;2465
3131;expert;zeyu;2020;0;1;2;2465
3132;expert;GoldenWater;2021;0;1;1;2465
3133;master;VVS0713;2014;1;2;3;2462
3134;expert;Krizsó Gergely;2017;0;1;1;2461
3135;master;Zheng Li;2018;2;1;0;2461
3136;master;You Jia;2017;2;2;1;2459
3137;expert;JesseFischer;2016;0;0;2;2454
3138;expert;pigram;2018;0;4;3;2453
3139;expert;Anton Bazdyrev;2018;0;3;0;2451
3140;expert;chenhan zhang;2015;1;0;3;2449
3141;expert;Shi HJ;2017;0;2;0;2449
3142;expert;Fivestomars;2021;0;1;1;2448
3143;master;Trian;2018;2;4;2;2447
3144;expert;Ved;2017;0;1;3;2446
3145;expert;Yuriy Nazarov;2018;0;3;2;2439
3146;expert;ascu;2017;1;1;0;2438
3147;expert;fnakamura;2016;0;1;3;2437
3148;expert;chensniper;2017;1;1;2;2434
3149;expert;kur0cky;2017;0;1;1;2433
3150;expert;Linyao Luo;2018;0;2;1;2433
3151;expert;BSG522;2021;0;0;2;2433
3152;expert;Ulrica;2021;0;1;1;2433
3153;expert;WEST-GQ;2018;0;1;1;2431
3154;expert;gunjun;2018;1;0;1;2431
3155;expert;Nguyen Ngoc Cuong;2019;0;2;0;2430
3156;master;jvc2688;2017;3;1;0;2428
3157;expert;CodeBender;2015;0;2;1;2424
3158;master;saigonapps;2015;1;3;1;2424
3159;expert;vr;2019;0;1;1;2424
3160;expert;Arun Ramakrishnan;2020;0;1;3;2424
3161;expert;Nhan Tran;2018;0;0;2;2423
3162;expert;cain_Cin;2021;0;0;2;2423
3163;expert;Jaehoon Lee;2019;0;2;1;2422
3164;expert;Kaito;2020;0;1;1;2422
3165;expert;Simon S;2018;0;2;2;2419
3166;expert;ES;2019;0;1;1;2416
3167;expert;Vishal;2014;0;1;1;2413
3168;master;hrappuccino;2017;1;2;0;2413
3169;expert;Ethan Curry;2020;0;2;0;2409
3170;expert;ar90n;2017;0;0;2;2408
3171;expert;???;2018;0;1;1;2407
3172;expert;9hz;2019;0;0;2;2406
3173;expert;stoneyang;2018;0;1;1;2405
3174;master;Han Khai;2018;1;3;0;2404
3175;expert;hsdtlp;2021;0;2;0;2404
3176;expert;witwitchayakarn;2016;0;1;2;2402
3177;expert;Gokagglers;2014;0;1;1;2400
3178;expert;Anton Makarenko;2018;0;2;0;2400
3179;expert;Yevhen Semanyuk;2017;0;2;3;2397
3180;expert;Aroddary;2018;0;2;1;2397
3181;expert;Zhenrong;2020;1;0;2;2397
3182;expert;biubiuG;2021;0;1;1;2397
3183;expert;zyliang1994;2021;0;1;2;2397
3184;expert;mrxnew;2014;0;5;6;2395
3185;expert;Artem Voronov;2019;0;2;1;2395
3186;expert;ykskks;2018;0;2;1;2394
3187;master;Ghost.X;2018;1;2;0;2393
3188;master;Nishant Kumar;2013;1;7;4;2392
3189;expert;Sujeeth S;2014;0;1;3;2392
3190;expert;Yushim;2016;0;2;3;2392
3191;expert;Quan;2019;0;1;2;2392
3192;expert;Cola_Ben;2018;1;1;1;2391
3193;expert;Clancey_Lee;2019;1;1;1;2391
3194;expert;kxx;2013;0;6;6;2381
3195;expert;Tim Anderton;2014;0;0;3;2379
3196;expert;giba.kim;2018;0;5;1;2379
3197;expert;Aleck Wu;2019;0;2;1;2378
3198;expert;Hari;2020;0;1;1;2377
3199;expert;Nazuna715;2017;0;0;4;2375
3200;expert;karawang;2019;0;1;1;2369
3201;expert;Korogodska D;2018;0;0;2;2368
3202;expert;Jenny Hong;2020;0;1;1;2368
3203;expert;mandarinente;2015;0;1;4;2366
3204;expert;Halvard;2014;0;1;3;2365
3205;expert;Stephen Keller;2013;0;0;2;2362
3206;expert;Klawens;2021;0;0;2;2359
3207;expert;Thomas SELECK;2015;0;3;4;2358
3208;master;WyAzx;2019;1;2;0;2356
3209;expert;Brian Roach;2013;0;2;0;2355
3210;expert;Philippe Lonjoux;2014;0;9;10;2354
3211;master;XuleiYang;2016;2;7;2;2354
3212;expert;one autumn leaf;2020;0;2;0;2352
3213;expert;A^b;2017;0;4;3;2349
3214;expert;Tetsuro Tayama;2014;0;1;4;2348
3215;master;Rob Pratt;2013;1;2;0;2347
3216;master;Matthew Galati;2013;1;2;0;2347
3217;expert;SIDHARTH;2017;0;2;6;2347
3218;expert;Shanmuga Priya;2020;0;0;2;2346
3219;expert;pichenguang;2021;0;0;2;2344
3220;expert;hiro;2019;0;2;0;2342
3221;expert;LiuZhu;2020;0;1;1;2341
3222;expert;yanto;2021;0;1;1;2340
3223;expert;Shengyu Zhao;2018;1;0;1;2339
3224;expert;Jacob Jan Paulus;2015;1;1;2;2337
3225;expert;YifanTian;2016;0;2;2;2335
3226;expert;effort100;2017;0;2;0;2335
3227;expert;tbear;2019;1;1;0;2335
3228;master;SimonChen;2016;1;2;1;2331
3229;expert;Alger, Yang;2017;0;1;2;2331
3230;expert;Hiroshi;2018;0;2;1;2331
3231;expert;KKKc;2021;0;1;2;2330
3232;expert;justart;2016;0;2;2;2328
3233;expert;Manualmsdos;2019;0;0;2;2328
3234;expert;???;2020;1;0;1;2327
3235;master;Alexey Matveev;2016;2;3;4;2326
3236;expert;WangXiaolong666;2021;0;1;1;2326
3237;expert;Pranav Pandya;2017;0;1;7;2325
3238;expert;Heitor Rapela Medeiros;2018;0;0;2;2325
3239;expert;Haneol Jang;2020;1;0;1;2324
3240;master;Nigel Carpenter;2012;2;3;14;2322
3241;expert;SKYap;2014;0;1;2;2322
3242;expert;Pavel Petrochenko;2018;0;5;1;2322
3243;expert;creeezy;2021;0;1;1;2321
3244;master;Abdel (Casa);2018;1;5;4;2320
3245;expert;Valerio Morelli;2019;0;1;1;2320
3246;master;Alexander Ponomarchuk;2014;3;3;3;2319
3247;expert;Ordy ELGD;2019;0;1;1;2319
3248;expert;keleas;2019;0;2;1;2318
3249;grandmaster;Josef Feigl;2012;6;12;5;2315
3250;expert;Fengyi (Frances) Yang;2018;0;1;1;2314
3251;expert;srs;2015;0;2;0;2313
3252;expert;seungjae;2018;0;3;0;2313
3253;master;lebroschar;2015;2;3;3;2312
3254;expert;mtangel;2018;0;2;0;2312
3255;expert;vivekkumar;2016;0;0;2;2311
3256;expert;LiuXun;2018;0;2;0;2311
3257;expert;k2J;2014;0;3;4;2308
3258;expert;DmitryPMI;2019;0;0;2;2308
3259;expert;LinaCool;2021;0;1;1;2305
3260;expert;[ods.ai]Uladzimir Tumanau;2017;0;2;0;2304
3261;expert;Leo;2018;0;4;0;2304
3262;expert;Rahul;2020;0;2;0;2303
3263;expert;Max Ryabinin;2017;0;2;5;2298
3264;grandmaster;Alejandro Mosquera;2013;5;10;8;2297
3265;expert;KK;2018;0;1;1;2297
3266;expert;danzel;2016;0;4;2;2296
3267;expert;fokinn;2018;0;2;0;2296
3268;expert;Maksim Rodin;2018;1;1;0;2292
3269;master;tkuanlun350;2018;1;2;0;2289
3270;expert;Xin Yi;2016;0;2;0;2288
3271;expert;XIZE SUN;2021;0;1;1;2288
3272;expert;Yair Beer;2015;0;3;2;2287
3273;expert;Fredrik Jonsson;2016;0;2;2;2285
3274;master;Liang Pang;2014;3;2;0;2282
3275;expert;LongYin/??;2018;0;5;3;2282
3276;expert;Edmon;2018;0;0;5;2281
3277;expert;yaoruoping;2019;1;1;0;2281
3278;expert;QSLV;2021;0;1;1;2277
3279;expert;Che;2016;0;1;1;2276
3280;expert;Kevin Mathew T;2018;0;1;1;2275
3281;expert;earlysummer;2020;0;2;0;2275
3282;expert;Greed;2017;0;2;1;2274
3283;expert;Overfitting;2015;0;0;2;2273
3284;expert;Zhijian Li;2016;0;1;1;2272
3285;expert;Ashutosh Sanzgiri;2016;0;1;1;2271
3286;expert;Duy Anh Nguy?n 0802;2020;0;2;0;2271
3287;expert;a ghost;2017;0;2;1;2270
3288;master;Sungbin Choi;2015;2;5;3;2269
3289;expert;daisukelab;2017;0;3;2;2268
3290;expert;Falcon;2020;0;0;2;2268
3291;expert;Aykhan.py [dsmlkz];2019;0;0;4;2267
3292;expert;kanosawa;2018;0;1;1;2266
3293;expert;Yinda Chen;2021;0;2;0;2265
3294;expert;viptztl;2021;0;2;0;2264
3295;expert;timetraveller;2019;0;2;0;2262
3296;expert;Tahsin Mostafiz;2017;0;1;1;2261
3297;expert;YUNFEI DUAN;2018;0;5;3;2257
3298;expert;farseer;2016;0;1;4;2255
3299;expert;FreyaW;2021;0;2;0;2255
3300;expert;Khairul Islam;2018;0;1;1;2253
3301;grandmaster;Owen;2011;18;14;4;2252
3302;expert;Salil Mishra;2018;0;3;0;2251
3303;expert;DOTA;2017;0;1;2;2248
3304;expert;Yotam Perkal;2017;0;1;4;2247
3305;expert;incastle;2018;0;2;0;2247
3306;expert;AnkurSingh;2018;0;0;3;2245
3307;expert;slaweks;2015;0;3;1;2242
3308;expert;Saurabh7;2015;0;0;2;2241
3309;expert;XiaoYu;2018;0;3;3;2241
3310;expert;BensonPPP;2020;1;0;2;2241
3311;expert;paseri;2020;0;0;2;2239
3312;master;Yash Sharma;2017;2;2;0;2238
3313;expert;Teng-Yi Huang;2018;0;2;0;2237
3314;expert;soywu;2017;0;3;2;2234
3315;expert;acheshkov;2017;1;0;1;2234
3316;expert;WL Peng;2019;0;1;2;2234
3317;expert;bbbarbel;2012;0;2;1;2233
3318;expert;Eugene Sidorov;2015;0;3;5;2233
3319;expert;Gannon Reynolds;2020;0;2;0;2233
3320;expert;Rishi Bhalodia;2018;1;0;3;2232
3321;expert;KoyaIshikawa;2020;0;0;2;2232
3322;expert;YuAon;2019;0;0;2;2230
3323;expert;Keyvan Golestan;2019;0;0;2;2230
3324;expert;saneryee;2016;0;0;2;2229
3325;expert;Karl Hornlund;2019;0;3;0;2227
3326;expert;Vincent Dai;2019;0;3;1;2227
3327;master;slonoslon;2014;1;5;1;2223
3328;expert;serg14;2016;2;0;0;2223
3329;expert;Pavel Troshenkov;2016;0;2;4;2222
3330;expert;Khang;2017;0;3;1;2222
3331;expert;Tetsuro Tsuda;2020;0;2;2;2222
3332;expert;Daiki Hashimoto;2021;0;1;1;2222
3333;expert;rayuron;2019;0;1;1;2219
3334;expert;max;2019;0;0;2;2217
3335;expert;Yao Chen;2019;1;1;0;2217
3336;expert;GohYah58;2020;0;0;2;2216
3337;expert;sensaur;2015;0;3;3;2215
3338;master;Kenta Nakamura;2017;1;2;1;2215
3339;expert;suyukun;2019;0;2;2;2215
3340;expert;valeska;2019;0;1;1;2215
3341;expert;Vitali Burachonok;2017;0;1;2;2213
3342;expert;Kris;2021;0;1;2;2213
3343;expert;Xiaotong Zhu;2020;0;1;3;2212
3344;expert;Pescetarianiasm;2020;0;1;3;2212
3345;expert;laol;2016;1;1;3;2210
3346;expert;Kush Jajal;2019;0;1;2;2207
3347;expert;CVxTz;2016;0;3;3;2206
3348;expert;syamoji141chan;2021;0;0;2;2203
3349;master;Bruce Cragin;2011;4;7;10;2200
3350;expert;Bo;2018;0;0;2;2200
3351;expert;tenajima;2018;0;1;1;2199
3352;expert;TonThatNam;2019;0;0;3;2199
3353;expert;gromml;2019;0;0;2;2195
3354;expert;llh1818;2020;0;2;0;2194
3355;expert;Taylor Merry;2018;0;0;2;2192
3356;master;Mohammad Shahebaz;2017;1;4;1;2191
3357;expert;Marco Gorelli;2018;0;0;2;2190
3358;expert;FullySelfDrivingTang;2016;0;1;3;2189
3359;expert;BachT;2013;0;2;1;2188
3360;expert;lmy;2019;1;0;1;2188
3361;expert;Aziz;2019;0;1;1;2187
3362;master;Romeo Mircea Zachia;2014;1;4;7;2184
3363;expert;TensorFrozen;2016;0;1;4;2184
3364;expert;MJ Bahmani;2018;0;0;4;2184
3365;expert;Pedro Bernardo;2015;0;3;0;2183
3366;master;yuyu2172;2016;3;0;1;2183
3367;expert;Moritz Schwyzer;2017;0;0;3;2183
3368;expert;Shiyuan Zeng;2019;0;0;2;2183
3369;expert;Haithem Hermessi;2020;0;2;0;2183
3370;expert;Nerdiholic;2018;0;4;1;2180
3371;expert;Fire;2013;2;0;0;2179
3372;expert;li;2018;0;2;2;2178
3373;expert;Hao He;2019;0;2;2;2178
3374;expert;H-CL;2013;0;3;0;2177
3375;expert;Guilherme Campos;2017;0;1;2;2177
3376;expert;AmirH;2018;0;6;0;2176
3377;expert;ychen3018;2017;0;0;2;2173
3378;expert;Shimizu;2018;0;1;2;2173
3379;grandmaster;Alexander Guschin;2014;7;7;1;2171
3380;expert;Michal Haltuf;2016;0;1;1;2170
3381;expert;lzwhite;2013;0;0;3;2167
3382;expert;Mishunyayev Nikita;2018;0;2;5;2167
3383;expert;Zhenlan;2016;1;1;0;2166
3384;expert;KHTNK;2019;0;1;1;2166
3385;master;tkerola;2013;3;1;0;2165
3386;master;Mohammad Shadab Alam;2014;1;6;7;2164
3387;expert;DSEverything;2015;0;2;3;2162
3388;master;Toru Ogawa;2018;3;0;0;2162
3389;expert;Olivier;2017;1;0;1;2161
